ts,meter_serial,import_kwh,export_kwh
2026-01-01 23:00:00,SELF_01,82.464,0.0
2026-01-01 23:00:00,GRID_01,0.0,1030.899
2026-01-01 23:00:00,DEST_01,1010.274,0.0
2026-01-01 23:30:00,BESS_01,0.0,96.699
2026-01-01 23:30:00,BESS_02,0.0,92.664
2026-01-01 23:30:00,BESS_03,0.0,90.204
2026-01-01 23:30:00,BESS_04,0.0,88.695
2026-01-01 23:30:00,SOLAR_01,0.0,185.808
2026-01-01 23:30:00,SOLAR_02,0.0,188.893
2026-01-01 23:30:00,SOLAR_03,0.0,187.242
2026-01-01 23:30:00,SOLAR_04,0.0,205.106
2026-01-01 23:30:00,SELF_01,84.278,0.0
2026-01-01 23:30:00,GRID_01,0.0,1051.033
2026-01-01 23:30:00,DEST_01,1030.006,0.0
2026-01-02 00:00:00,BESS_01,0.0,98.113
2026-01-02 00:00:00,BESS_02,0.0,94.504
2026-01-02 00:00:00,BESS_03,0.0,93.014
2026-01-02 00:00:00,BESS_04,0.0,90.863
2026-01-02 00:00:00,SOLAR_01,0.0,190.59
2026-01-02 00:00:00,SOLAR_02,0.0,194.32
2026-01-02 00:00:00,SOLAR_03,0.0,192.305
2026-01-02 00:00:00,SOLAR_04,0.0,208.627
2026-01-02 00:00:00,SELF_01,85.287,0.0
2026-01-02 00:00:00,GRID_01,0.0,1077.048
2026-01-02 00:00:00,DEST_01,1055.502,0.0
2026-01-02 00:30:00,BESS_01,0.0,100.62
2026-01-02 00:30:00,BESS_02,0.0,97.211
2026-01-02 00:30:00,BESS_03,0.0,95.921
2026-01-02 00:30:00,BESS_04,0.0,92.701
2026-01-02 00:30:00,SOLAR_01,0.0,195.58
2026-01-02 00:30:00,SOLAR_02,0.0,198.504
2026-01-02 00:30:00,SOLAR_03,0.0,196.718
2026-01-02 00:30:00,SOLAR_04,0.0,211.509
2026-01-02 00:30:00,SELF_01,86.616,0.0
2026-01-02 00:30:00,GRID_01,0.0,1102.148
2026-01-02 00:30:00,DEST_01,1080.1,0.0
2026-01-02 01:00:00,BESS_01,0.0,101.678
2026-01-02 01:00:00,BESS_02,0.0,98.884
2026-01-02 01:00:00,BESS_03,0.0,98.279
2026-01-02 01:00:00,BESS_04,0.0,94.51
2026-01-02 01:00:00,SOLAR_01,0.0,198.24
2026-01-02 01:00:00,SOLAR_02,0.0,202.374
2026-01-02 01:00:00,SOLAR_03,0.0,199.228
2026-01-02 01:00:00,SOLAR_04,0.0,215.998
2026-01-02 01:00:00,SELF_01,87.657,0.0
2026-01-02 01:00:00,GRID_01,0.0,1121.534
2026-01-02 01:00:00,DEST_01,1099.099,0.0
2026-01-02 01:30:00,BESS_01,0.0,103.806
2026-01-02 01:30:00,BESS_02,0.0,99.938
2026-01-02 01:30:00,BESS_03,0.0,100.565
2026-01-02 01:30:00,BESS_04,0.0,95.781
2026-01-02 01:30:00,SOLAR_01,0.0,202.087
2026-01-02 01:30:00,SOLAR_02,0.0,204.575
2026-01-02 01:30:00,SOLAR_03,0.0,202.745
2026-01-02 01:30:00,SOLAR_04,0.0,218.845
2026-01-02 01:30:00,SELF_01,89.147,0.0
2026-01-02 01:30:00,GRID_01,0.0,1139.195
2026-01-02 01:30:00,DEST_01,1116.405,0.0
2026-01-02 02:00:00,BESS_01,0.0,105.565
2026-01-02 02:00:00,BESS_02,0.0,102.442
2026-01-02 02:00:00,BESS_03,0.0,103.228
2026-01-02 02:00:00,BESS_04,0.0,97.286
2026-01-02 02:00:00,SOLAR_01,0.0,204.415
2026-01-02 02:00:00,SOLAR_02,0.0,206.652
2026-01-02 02:00:00,SOLAR_03,0.0,206.902
2026-01-02 02:00:00,SOLAR_04,0.0,224.845
2026-01-02 02:00:00,SELF_01,90.672,0.0
2026-01-02 02:00:00,GRID_01,0.0,1160.663
2026-01-02 02:00:00,DEST_01,1137.443,0.0
2026-01-02 02:30:00,BESS_01,0.0,108.127
2026-01-02 02:30:00,BESS_02,0.0,104.745
2026-01-02 02:30:00,BESS_03,0.0,105.737
2026-01-02 02:30:00,BESS_04,0.0,100.185
2026-01-02 02:30:00,SOLAR_01,0.0,207.212
2026-01-02 02:30:00,SOLAR_02,0.0,208.734
2026-01-02 02:30:00,SOLAR_03,0.0,209.512
2026-01-02 02:30:00,SOLAR_04,0.0,227.349
2026-01-02 02:30:00,SELF_01,92.676,0.0
2026-01-02 02:30:00,GRID_01,0.0,1178.926
2026-01-02 02:30:00,DEST_01,1155.34,0.0
2026-01-02 03:00:00,BESS_01,0.0,109.563
2026-01-02 03:00:00,BESS_02,0.0,107.144
2026-01-02 03:00:00,BESS_03,0.0,108.271
2026-01-02 03:00:00,BESS_04,0.0,101.521
2026-01-02 03:00:00,SOLAR_01,0.0,211.641
2026-01-02 03:00:00,SOLAR_02,0.0,213.726
2026-01-02 03:00:00,SOLAR_03,0.0,211.97
2026-01-02 03:00:00,SOLAR_04,0.0,232.627
2026-01-02 03:00:00,SELF_01,95.123,0.0
2026-01-02 03:00:00,GRID_01,0.0,1201.339
2026-01-02 03:00:00,DEST_01,1177.307,0.0
2026-01-02 03:30:00,BESS_01,0.0,110.614
2026-01-02 03:30:00,BESS_02,0.0,108.768
2026-01-02 03:30:00,BESS_03,0.0,110.625
2026-01-02 03:30:00,BESS_04,0.0,104.437
2026-01-02 03:30:00,SOLAR_01,0.0,215.228
2026-01-02 03:30:00,SOLAR_02,0.0,218.586
2026-01-02 03:30:00,SOLAR_03,0.0,214.274
2026-01-02 03:30:00,SOLAR_04,0.0,237.389
2026-01-02 03:30:00,SELF_01,97.064,0.0
2026-01-02 03:30:00,GRID_01,0.0,1222.857
2026-01-02 03:30:00,DEST_01,1198.397,0.0
2026-01-02 04:00:00,BESS_01,0.0,113.159
2026-01-02 04:00:00,BESS_02,0.0,111.469
2026-01-02 04:00:00,BESS_03,0.0,112.826
2026-01-02 04:00:00,BESS_04,0.0,105.679
2026-01-02 04:00:00,SOLAR_01,0.0,221.163
2026-01-02 04:00:00,SOLAR_02,0.0,223.716
2026-01-02 04:00:00,SOLAR_03,0.0,217.663
2026-01-02 04:00:00,SOLAR_04,0.0,241.103
2026-01-02 04:00:00,SELF_01,98.62,0.0
2026-01-02 04:00:00,GRID_01,0.0,1248.158
2026-01-02 04:00:00,DEST_01,1223.192,0.0
2026-01-02 04:30:00,BESS_01,0.0,114.842
2026-01-02 04:30:00,BESS_02,0.0,114.168
2026-01-02 04:30:00,BESS_03,0.0,115.471
2026-01-02 04:30:00,BESS_04,0.0,106.89
2026-01-02 04:30:00,SOLAR_01,0.0,227.006
2026-01-02 04:30:00,SOLAR_02,0.0,228.258
2026-01-02 04:30:00,SOLAR_03,0.0,222.978
2026-01-02 04:30:00,SOLAR_04,0.0,245.932
2026-01-02 04:30:00,SELF_01,100.273,0.0
2026-01-02 04:30:00,GRID_01,0.0,1275.272
2026-01-02 04:30:00,DEST_01,1249.762,0.0
2026-01-02 05:00:00,BESS_01,0.0,117.773
2026-01-02 05:00:00,BESS_02,0.0,115.708
2026-01-02 05:00:00,BESS_03,0.0,118.087
2026-01-02 05:00:00,BESS_04,0.0,108.967
2026-01-02 05:00:00,SOLAR_01,0.0,230.94
2026-01-02 05:00:00,SOLAR_02,0.0,232.001
2026-01-02 05:00:00,SOLAR_03,0.0,227.902
2026-01-02 05:00:00,SOLAR_04,0.0,249.005
2026-01-02 05:00:00,SELF_01,102.551,0.0
2026-01-02 05:00:00,GRID_01,0.0,1297.832
2026-01-02 05:00:00,DEST_01,1271.87,0.0
2026-01-02 05:30:00,BESS_01,0.0,118.946
2026-01-02 05:30:00,BESS_02,0.0,118.471
2026-01-02 05:30:00,BESS_03,0.0,119.575
2026-01-02 05:30:00,BESS_04,0.0,110.896
2026-01-02 05:30:00,SOLAR_01,0.0,235.381
2026-01-02 05:30:00,SOLAR_02,0.0,235.517
2026-01-02 05:30:00,SOLAR_03,0.0,230.016
2026-01-02 05:30:00,SOLAR_04,0.0,254.409
2026-01-02 05:30:00,SELF_01,103.824,0.0
2026-01-02 05:30:00,GRID_01,0.0,1319.389
2026-01-02 05:30:00,DEST_01,1292.997,0.0
2026-01-02 06:00:00,BESS_01,0.0,121.542
2026-01-02 06:00:00,BESS_02,0.0,120.152
2026-01-02 06:00:00,BESS_03,0.0,122.336
2026-01-02 06:00:00,BESS_04,0.0,113.298
2026-01-02 06:00:00,SOLAR_01,0.0,238.487
2026-01-02 06:00:00,SOLAR_02,0.0,237.557
2026-01-02 06:00:00,SOLAR_03,0.0,235.809
2026-01-02 06:00:00,SOLAR_04,0.0,256.752
2026-01-02 06:00:00,SELF_01,105.904,0.0
2026-01-02 06:00:00,GRID_01,0.0,1340.029
2026-01-02 06:00:00,DEST_01,1313.224,0.0
2026-01-02 06:30:00,BESS_01,0.0,124.058
2026-01-02 06:30:00,BESS_02,0.0,122.533
2026-01-02 06:30:00,BESS_03,0.0,124.627
2026-01-02 06:30:00,BESS_04,0.0,115.28
2026-01-02 06:30:00,SOLAR_01,0.0,243.658
2026-01-02 06:30:00,SOLAR_02,0.0,239.93
2026-01-02 06:30:00,SOLAR_03,0.0,238.695
2026-01-02 06:30:00,SOLAR_04,0.0,261.519
2026-01-02 06:30:00,SELF_01,107.363,0.0
2026-01-02 06:30:00,GRID_01,0.0,1362.938
2026-01-02 06:30:00,DEST_01,1335.675,0.0
2026-01-02 07:00:00,BESS_01,0.0,126.005
2026-01-02 07:00:00,BESS_02,0.0,124.595
2026-01-02 07:00:00,BESS_03,0.0,126.478
2026-01-02 07:00:00,BESS_04,0.0,117.772
2026-01-02 07:00:00,SOLAR_01,0.0,246.981
2026-01-02 07:00:00,SOLAR_02,0.0,244.741
2026-01-02 07:00:00,SOLAR_03,0.0,241.779
2026-01-02 07:00:00,SOLAR_04,0.0,264.525
2026-01-02 07:00:00,SELF_01,108.544,0.0
2026-01-02 07:00:00,GRID_01,0.0,1384.332
2026-01-02 07:00:00,DEST_01,1356.643,0.0
2026-01-02 07:30:00,BESS_01,0.0,127.244
2026-01-02 07:30:00,BESS_02,0.0,126.667
2026-01-02 07:30:00,BESS_03,0.0,129.003
2026-01-02 07:30:00,BESS_04,0.0,119.142
2026-01-02 07:30:00,SOLAR_01,0.0,249.847
2026-01-02 07:30:00,SOLAR_02,0.0,248.678
2026-01-02 07:30:00,SOLAR_03,0.0,246.677
2026-01-02 07:30:00,SOLAR_04,0.0,270.431
2026-01-02 07:30:00,SELF_01,110.331,0.0
2026-01-02 07:30:00,GRID_01,0.0,1407.358
2026-01-02 07:30:00,DEST_01,1379.209,0.0
2026-01-02 08:00:00,BESS_01,0.0,128.445
2026-01-02 08:00:00,BESS_02,0.0,128.055
2026-01-02 08:00:00,BESS_03,0.0,130.458
2026-01-02 08:00:00,BESS_04,0.0,120.501
2026-01-02 08:00:00,SOLAR_01,0.0,251.904
2026-01-02 08:00:00,SOLAR_02,0.0,252.814
2026-01-02 08:00:00,SOLAR_03,0.0,249.774
2026-01-02 08:00:00,SOLAR_04,0.0,276.328
2026-01-02 08:00:00,SELF_01,112.161,0.0
2026-01-02 08:00:00,GRID_01,0.0,1426.118
2026-01-02 08:00:00,DEST_01,1397.594,0.0
2026-01-02 08:30:00,BESS_01,0.0,129.697
2026-01-02 08:30:00,BESS_02,0.0,130.792
2026-01-02 08:30:00,BESS_03,0.0,132.44
2026-01-02 08:30:00,BESS_04,0.0,123.247
2026-01-02 08:30:00,SOLAR_01,0.0,256.2
2026-01-02 08:30:00,SOLAR_02,0.0,256.692
2026-01-02 08:30:00,SOLAR_03,0.0,253.536
2026-01-02 08:30:00,SOLAR_04,0.0,279.066
2026-01-02 08:30:00,SELF_01,113.238,0.0
2026-01-02 08:30:00,GRID_01,0.0,1448.431
2026-01-02 08:30:00,DEST_01,1419.459,0.0
2026-01-02 09:00:00,BESS_01,0.0,131.653
2026-01-02 09:00:00,BESS_02,0.0,133.436
2026-01-02 09:00:00,BESS_03,0.0,134.241
2026-01-02 09:00:00,BESS_04,0.0,124.395
2026-01-02 09:00:00,SOLAR_01,0.0,260.718
2026-01-02 09:00:00,SOLAR_02,0.0,258.906
2026-01-02 09:00:00,SOLAR_03,0.0,256.133
2026-01-02 09:00:00,SOLAR_04,0.0,283.317
2026-01-02 09:00:00,SELF_01,114.694,0.0
2026-01-02 09:00:00,GRID_01,0.0,1468.105
2026-01-02 09:00:00,DEST_01,1438.737,0.0
2026-01-02 09:30:00,BESS_01,0.0,132.89
2026-01-02 09:30:00,BESS_02,0.0,135.965
2026-01-02 09:30:00,BESS_03,0.0,136.454
2026-01-02 09:30:00,BESS_04,0.0,126.976
2026-01-02 09:30:00,SOLAR_01,0.0,263.62
2026-01-02 09:30:00,SOLAR_02,0.0,262.997
2026-01-02 09:30:00,SOLAR_03,0.0,259.935
2026-01-02 09:30:00,SOLAR_04,0.0,287.088
2026-01-02 09:30:00,SELF_01,116.984,0.0
2026-01-02 09:30:00,GRID_01,0.0,1488.941
2026-01-02 09:30:00,DEST_01,1459.154,0.0
2026-01-02 10:00:00,BESS_01,0.0,134.5
2026-01-02 10:00:00,BESS_02,0.0,138.207
2026-01-02 10:00:00,BESS_03,0.0,138.673
2026-01-02 10:00:00,BESS_04,0.0,129.456
2026-01-02 10:00:00,SOLAR_01,0.0,269.411
2026-01-02 10:00:00,SOLAR_02,0.0,265.828
2026-01-02 10:00:00,SOLAR_03,0.0,262.779
2026-01-02 10:00:00,SOLAR_04,0.0,291.73
2026-01-02 10:00:00,SELF_01,118.22,0.0
2026-01-02 10:00:00,GRID_01,0.0,1512.365
2026-01-02 10:00:00,DEST_01,1482.111,0.0
2026-01-02 10:30:00,BESS_01,0.0,135.651
2026-01-02 10:30:00,BESS_02,0.0,139.212
2026-01-02 10:30:00,BESS_03,0.0,140.574
2026-01-02 10:30:00,BESS_04,0.0,131.644
2026-01-02 10:30:00,SOLAR_01,0.0,272.576
2026-01-02 10:30:00,SOLAR_02,0.0,268.754
2026-01-02 10:30:00,SOLAR_03,0.0,267.607
2026-01-02 10:30:00,SOLAR_04,0.0,296.541
2026-01-02 10:30:00,SELF_01,119.901,0.0
2026-01-02 10:30:00,GRID_01,0.0,1532.658
2026-01-02 10:30:00,DEST_01,1501.998,0.0
2026-01-02 11:00:00,BESS_01,0.0,138.498
2026-01-02 11:00:00,BESS_02,0.0,141.788
2026-01-02 11:00:00,BESS_03,0.0,142.824
2026-01-02 11:00:00,BESS_04,0.0,133.966
2026-01-02 11:00:00,SOLAR_01,0.0,278.31
2026-01-02 11:00:00,SOLAR_02,0.0,272.454
2026-01-02 11:00:00,SOLAR_03,0.0,271.785
2026-01-02 11:00:00,SOLAR_04,0.0,301.132
2026-01-02 11:00:00,SELF_01,122.263,0.0
2026-01-02 11:00:00,GRID_01,0.0,1558.496
2026-01-02 11:00:00,DEST_01,1527.317,0.0
2026-01-02 11:30:00,BESS_01,0.0,139.641
2026-01-02 11:30:00,BESS_02,0.0,143.12
2026-01-02 11:30:00,BESS_03,0.0,144.439
2026-01-02 11:30:00,BESS_04,0.0,136.464
2026-01-02 11:30:00,SOLAR_01,0.0,282.587
2026-01-02 11:30:00,SOLAR_02,0.0,275.609
2026-01-02 11:30:00,SOLAR_03,0.0,274.283
2026-01-02 11:30:00,SOLAR_04,0.0,305.887
2026-01-02 11:30:00,SELF_01,124.313,0.0
2026-01-02 11:30:00,GRID_01,0.0,1577.717
2026-01-02 11:30:00,DEST_01,1546.152,0.0
2026-01-02 12:00:00,BESS_01,0.0,141.642
2026-01-02 12:00:00,BESS_02,0.0,145.108
2026-01-02 12:00:00,BESS_03,0.0,145.6
2026-01-02 12:00:00,BESS_04,0.0,137.544
2026-01-02 12:00:00,SOLAR_01,0.0,286.315
2026-01-02 12:00:00,SOLAR_02,0.0,278.898
2026-01-02 12:00:00,SOLAR_03,0.0,277.284
2026-01-02 12:00:00,SOLAR_04,0.0,308.252
2026-01-02 12:00:00,SELF_01,126.756,0.0
2026-01-02 12:00:00,GRID_01,0.0,1593.888
2026-01-02 12:00:00,DEST_01,1561.998,0.0
2026-01-02 12:30:00,BESS_01,0.0,143.793
2026-01-02 12:30:00,BESS_02,0.0,148.009
2026-01-02 12:30:00,BESS_03,0.0,148.599
2026-01-02 12:30:00,BESS_04,0.0,139.889
2026-01-02 12:30:00,SOLAR_01,0.0,289.393
2026-01-02 12:30:00,SOLAR_02,0.0,281.059
2026-01-02 12:30:00,SOLAR_03,0.0,282.309
2026-01-02 12:30:00,SOLAR_04,0.0,312.134
2026-01-02 12:30:00,SELF_01,128.733,0.0
2026-01-02 12:30:00,GRID_01,0.0,1616.452
2026-01-02 12:30:00,DEST_01,1584.109,0.0
2026-01-02 13:00:00,BESS_01,0.0,145.156
2026-01-02 13:00:00,BESS_02,0.0,150.18
2026-01-02 13:00:00,BESS_03,0.0,150.869
2026-01-02 13:00:00,BESS_04,0.0,141.872
2026-01-02 13:00:00,SOLAR_01,0.0,291.758
2026-01-02 13:00:00,SOLAR_02,0.0,284.451
2026-01-02 13:00:00,SOLAR_03,0.0,285.642
2026-01-02 13:00:00,SOLAR_04,0.0,316.815
2026-01-02 13:00:00,SELF_01,131.02,0.0
2026-01-02 13:00:00,GRID_01,0.0,1635.723
2026-01-02 13:00:00,DEST_01,1602.995,0.0
2026-01-02 13:30:00,BESS_01,0.0,147.543
2026-01-02 13:30:00,BESS_02,0.0,151.756
2026-01-02 13:30:00,BESS_03,0.0,153.759
2026-01-02 13:30:00,BESS_04,0.0,144.499
2026-01-02 13:30:00,SOLAR_01,0.0,295.959
2026-01-02 13:30:00,SOLAR_02,0.0,288.27
2026-01-02 13:30:00,SOLAR_03,0.0,288.901
2026-01-02 13:30:00,SOLAR_04,0.0,320.108
2026-01-02 13:30:00,SELF_01,133.475,0.0
2026-01-02 13:30:00,GRID_01,0.0,1657.32
2026-01-02 13:30:00,DEST_01,1624.16,0.0
2026-01-02 14:00:00,BESS_01,0.0,149.572
2026-01-02 14:00:00,BESS_02,0.0,154.732
2026-01-02 14:00:00,BESS_03,0.0,156.074
2026-01-02 14:00:00,BESS_04,0.0,146.584
2026-01-02 14:00:00,SOLAR_01,0.0,299.612
2026-01-02 14:00:00,SOLAR_02,0.0,291.02
2026-01-02 14:00:00,SOLAR_03,0.0,292.348
2026-01-02 14:00:00,SOLAR_04,0.0,325.133
2026-01-02 14:00:00,SELF_01,135.413,0.0
2026-01-02 14:00:00,GRID_01,0.0,1679.664
2026-01-02 14:00:00,DEST_01,1646.056,0.0
2026-01-02 14:30:00,BESS_01,0.0,150.979
2026-01-02 14:30:00,BESS_02,0.0,156.831
2026-01-02 14:30:00,BESS_03,0.0,158.93
2026-01-02 14:30:00,BESS_04,0.0,148.461
2026-01-02 14:30:00,SOLAR_01,0.0,304.405
2026-01-02 14:30:00,SOLAR_02,0.0,293.506
2026-01-02 14:30:00,SOLAR_03,0.0,298.24
2026-01-02 14:30:00,SOLAR_04,0.0,329.569
2026-01-02 14:30:00,SELF_01,136.772,0.0
2026-01-02 14:30:00,GRID_01,0.0,1704.149
2026-01-02 14:30:00,DEST_01,1670.053,0.0
2026-01-02 15:00:00,BESS_01,0.0,153.081
2026-01-02 15:00:00,BESS_02,0.0,158.935
2026-01-02 15:00:00,BESS_03,0.0,160.116
2026-01-02 15:00:00,BESS_04,0.0,151.445
2026-01-02 15:00:00,SOLAR_01,0.0,310.056
2026-01-02 15:00:00,SOLAR_02,0.0,297.352
2026-01-02 15:00:00,SOLAR_03,0.0,300.71
2026-01-02 15:00:00,SOLAR_04,0.0,334.897
2026-01-02 15:00:00,SELF_01,138.519,0.0
2026-01-02 15:00:00,GRID_01,0.0,1728.074
2026-01-02 15:00:00,DEST_01,1693.499,0.0
2026-01-02 15:30:00,BESS_01,0.0,155.099
2026-01-02 15:30:00,BESS_02,0.0,160.482
2026-01-02 15:30:00,BESS_03,0.0,162.786
2026-01-02 15:30:00,BESS_04,0.0,154.406
2026-01-02 15:30:00,SOLAR_01,0.0,313.031
2026-01-02 15:30:00,SOLAR_02,0.0,301.557
2026-01-02 15:30:00,SOLAR_03,0.0,304.244
2026-01-02 15:30:00,SOLAR_04,0.0,340.585
2026-01-02 15:30:00,SELF_01,140.282,0.0
2026-01-02 15:30:00,GRID_01,0.0,1751.908
2026-01-02 15:30:00,DEST_01,1716.854,0.0
2026-01-02 16:00:00,BESS_01,0.0,157.827
2026-01-02 16:00:00,BESS_02,0.0,162.035
2026-01-02 16:00:00,BESS_03,0.0,165.366
2026-01-02 16:00:00,BESS_04,0.0,156.236
2026-01-02 16:00:00,SOLAR_01,0.0,318.768
2026-01-02 16:00:00,SOLAR_02,0.0,305.588
2026-01-02 16:00:00,SOLAR_03,0.0,309.527
2026-01-02 16:00:00,SOLAR_04,0.0,343.716
2026-01-02 16:00:00,SELF_01,141.73,0.0
2026-01-02 16:00:00,GRID_01,0.0,1777.332
2026-01-02 16:00:00,DEST_01,1741.769,0.0
2026-01-02 16:30:00,BESS_01,0.0,160.825
2026-01-02 16:30:00,BESS_02,0.0,164.014
2026-01-02 16:30:00,BESS_03,0.0,166.663
2026-01-02 16:30:00,BESS_04,0.0,158.313
2026-01-02 16:30:00,SOLAR_01,0.0,322.149
2026-01-02 16:30:00,SOLAR_02,0.0,309.796
2026-01-02 16:30:00,SOLAR_03,0.0,313.7
2026-01-02 16:30:00,SOLAR_04,0.0,347.538
2026-01-02 16:30:00,SELF_01,143.212,0.0
2026-01-02 16:30:00,GRID_01,0.0,1799.784
2026-01-02 16:30:00,DEST_01,1763.773,0.0
2026-01-02 17:00:00,BESS_01,0.0,163.22
2026-01-02 17:00:00,BESS_02,0.0,166.158
2026-01-02 17:00:00,BESS_03,0.0,168.13
2026-01-02 17:00:00,BESS_04,0.0,160.864
2026-01-02 17:00:00,SOLAR_01,0.0,324.323
2026-01-02 17:00:00,SOLAR_02,0.0,314.774
2026-01-02 17:00:00,SOLAR_03,0.0,318.521
2026-01-02 17:00:00,SOLAR_04,0.0,352.783
2026-01-02 17:00:00,SELF_01,144.791,0.0
2026-01-02 17:00:00,GRID_01,0.0,1823.982
2026-01-02 17:00:00,DEST_01,1787.486,0.0
2026-01-02 17:30:00,BESS_01,0.0,165.861
2026-01-02 17:30:00,BESS_02,0.0,169.119
2026-01-02 17:30:00,BESS_03,0.0,170.121
2026-01-02 17:30:00,BESS_04,0.0,161.938
2026-01-02 17:30:00,SOLAR_01,0.0,328.333
2026-01-02 17:30:00,SOLAR_02,0.0,319.135
2026-01-02 17:30:00,SOLAR_03,0.0,324.0
2026-01-02 17:30:00,SOLAR_04,0.0,358.28
2026-01-02 17:30:00,SELF_01,146.452,0.0
2026-01-02 17:30:00,GRID_01,0.0,1850.335
2026-01-02 17:30:00,DEST_01,1813.312,0.0
2026-01-02 18:00:00,BESS_01,0.0,167.775
2026-01-02 18:00:00,BESS_02,0.0,171.564
2026-01-02 18:00:00,BESS_03,0.0,171.941
2026-01-02 18:00:00,BESS_04,0.0,164.247
2026-01-02 18:00:00,SOLAR_01,0.0,330.95
2026-01-02 18:00:00,SOLAR_02,0.0,323.013
2026-01-02 18:00:00,SOLAR_03,0.0,329.877
2026-01-02 18:00:00,SOLAR_04,0.0,361.634
2026-01-02 18:00:00,SELF_01,148.491,0.0
2026-01-02 18:00:00,GRID_01,0.0,1872.51
2026-01-02 18:00:00,DEST_01,1835.043,0.0
2026-01-02 18:30:00,BESS_01,0.0,170.478
2026-01-02 18:30:00,BESS_02,0.0,174.269
2026-01-02 18:30:00,BESS_03,0.0,174.659
2026-01-02 18:30:00,BESS_04,0.0,166.007
2026-01-02 18:30:00,SOLAR_01,0.0,334.217
2026-01-02 18:30:00,SOLAR_02,0.0,327.888
2026-01-02 18:30:00,SOLAR_03,0.0,334.915
2026-01-02 18:30:00,SOLAR_04,0.0,367.124
2026-01-02 18:30:00,SELF_01,149.545,0.0
2026-01-02 18:30:00,GRID_01,0.0,1900.012
2026-01-02 18:30:00,DEST_01,1861.997,0.0
2026-01-02 19:00:00,BESS_01,0.0,172.741
2026-01-02 19:00:00,BESS_02,0.0,177.111
2026-01-02 19:00:00,BESS_03,0.0,177.654
2026-01-02 19:00:00,BESS_04,0.0,168.501
2026-01-02 19:00:00,SOLAR_01,0.0,337.953
2026-01-02 19:00:00,SOLAR_02,0.0,330.282
2026-01-02 19:00:00,SOLAR_03,0.0,339.45
2026-01-02 19:00:00,SOLAR_04,0.0,372.614
2026-01-02 19:00:00,SELF_01,151.21,0.0
2026-01-02 19:00:00,GRID_01,0.0,1925.094
2026-01-02 19:00:00,DEST_01,1886.576,0.0
2026-01-02 19:30:00,BESS_01,0.0,175.548
2026-01-02 19:30:00,BESS_02,0.0,178.203
2026-01-02 19:30:00,BESS_03,0.0,180.246
2026-01-02 19:30:00,BESS_04,0.0,170.088
2026-01-02 19:30:00,SOLAR_01,0.0,341.452
2026-01-02 19:30:00,SOLAR_02,0.0,332.864
2026-01-02 19:30:00,SOLAR_03,0.0,343.574
2026-01-02 19:30:00,SOLAR_04,0.0,376.878
2026-01-02 19:30:00,SELF_01,153.399,0.0
2026-01-02 19:30:00,GRID_01,0.0,1945.453
2026-01-02 19:30:00,DEST_01,1906.529,0.0
2026-01-02 20:00:00,BESS_01,0.0,176.705
2026-01-02 20:00:00,BESS_02,0.0,180.944
2026-01-02 20:00:00,BESS_03,0.0,182.486
2026-01-02 20:00:00,BESS_04,0.0,171.569
2026-01-02 20:00:00,SOLAR_01,0.0,347.103
2026-01-02 20:00:00,SOLAR_02,0.0,335.436
2026-01-02 20:00:00,SOLAR_03,0.0,347.419
2026-01-02 20:00:00,SOLAR_04,0.0,379.894
2026-01-02 20:00:00,SELF_01,154.782,0.0
2026-01-02 20:00:00,GRID_01,0.0,1966.775
2026-01-02 20:00:00,DEST_01,1927.427,0.0
2026-01-02 20:30:00,BESS_01,0.0,179.315
2026-01-02 20:30:00,BESS_02,0.0,183.747
2026-01-02 20:30:00,BESS_03,0.0,184.841
2026-01-02 20:30:00,BESS_04,0.0,172.885
2026-01-02 20:30:00,SOLAR_01,0.0,350.87
2026-01-02 20:30:00,SOLAR_02,0.0,338.819
2026-01-02 20:30:00,SOLAR_03,0.0,351.769
2026-01-02 20:30:00,SOLAR_04,0.0,384.45
2026-01-02 20:30:00,SELF_01,156.419,0.0
2026-01-02 20:30:00,GRID_01,0.0,1990.277
2026-01-02 20:30:00,DEST_01,1950.46,0.0
2026-01-02 21:00:00,BESS_01,0.0,182.005
2026-01-02 21:00:00,BESS_02,0.0,185.145
2026-01-02 21:00:00,BESS_03,0.0,186.61
2026-01-02 21:00:00,BESS_04,0.0,174.852
2026-01-02 21:00:00,SOLAR_01,0.0,353.819
2026-01-02 21:00:00,SOLAR_02,0.0,343.106
2026-01-02 21:00:00,SOLAR_03,0.0,356.068
2026-01-02 21:00:00,SOLAR_04,0.0,390.42
2026-01-02 21:00:00,SELF_01,157.861,0.0
2026-01-02 21:00:00,GRID_01,0.0,2014.165
2026-01-02 21:00:00,DEST_01,1973.868,0.0
2026-01-02 21:30:00,BESS_01,0.0,184.322
2026-01-02 21:30:00,BESS_02,0.0,186.694
2026-01-02 21:30:00,BESS_03,0.0,188.742
2026-01-02 21:30:00,BESS_04,0.0,177.223
2026-01-02 21:30:00,SOLAR_01,0.0,358.798
2026-01-02 21:30:00,SOLAR_02,0.0,345.303
2026-01-02 21:30:00,SOLAR_03,0.0,360.494
2026-01-02 21:30:00,SOLAR_04,0.0,394.407
2026-01-02 21:30:00,SELF_01,160.218,0.0
2026-01-02 21:30:00,GRID_01,0.0,2035.765
2026-01-02 21:30:00,DEST_01,1995.037,0.0
2026-01-02 22:00:00,BESS_01,0.0,186.92
2026-01-02 22:00:00,BESS_02,0.0,188.908
2026-01-02 22:00:00,BESS_03,0.0,190.447
